3,10,4,28,14,13,21,24,23,12,4,20,0,8,28,25,6,3,0,1,19,14,24,16,5,9,28,14,20,28,25,6,24,21,13,2,4,23,18,18
20,10,1,18,14,22,21,24,10,6,4,20,0,8,28,25,6,3,0,1,15,4,27,19,21,10,6,14,20,28,18,6,24,1,12,8,3,21,18,18
3,10,2,21,15,22,4,26,26,12,15,10,0,17,25,29,16,9,25,1,15,4,27,19,21,9,28,14,26,0,8,4,7,1,23,16,24,1,10,1
25,29,2,21,15,22,4,26,26,8,15,20,1,17,25,29,16,9,25,1,15,4,3,14,21,17,28,0,16,0,25,4,18,13,12,20,0,21,18,1
3,10,4,18,14,13,21,24,23,6,4,20,0,8,15,25,14,29,3,1,11,14,24,16,5,9,28,14,26,0,8,4,7,1,23,16,24,1,10,1
3,10,1,18,14,22,21,24,10,6,4,10,0,8,28,25,6,3,0,1,19,14,9,14,10,26,28,14,20,28,7,23,16,1,27,20,0,5,18,18
3,10,2,21,15,22,4,26,26,12,15,10,0,17,25,29,16,9,25,1,15,4,27,19,21,26,26,14,20,28,25,6,24,1,23,0,3,1,10,1
3,10,2,18,14,13,8,8,21,25,17,16,12,0,2,4,27,22,8,11,14,28,24,16,5,22,6,14,26,0,8,4,7,1,23,16,24,5,10,1
20,10,2,2,17,25,21,24,23,6,4,20,19,8,28,29,16,9,25,1,20,17,9,14,10,22,6,14,20,28,7,23,16,1,27,20,0,23,10,1
3,10,2,18,14,13,16,3,9,0,13,10,19,14,15,2,14,29,3,1,19,14,24,16,5,9,28,0,16,0,25,4,18,21,13,2,4,23,18,18
3,10,2,2,17,25,21,2,23,12,4,20,19,8,28,25,27,22,8,22,15,4,27,19,21,10,6,14,20,28,18,6,24,1,12,20,0,1,10,1
25,29,2,28,27,13,16,2,10,0,13,10,0,14,8,2,14,29,3,15,19,14,3,14,21,17,28,0,16,0,25,4,18,13,12,20,0,21,18,18
3,10,1,2,17,13,16,25,9,0,13,7,11,14,8,0,27,11,5,15,22,12,24,16,5,10,28,14,26,0,8,4,7,1,23,16,3,1,10,1
3,10,2,2,17,22,21,24,23,6,4,20,19,8,28,29,16,9,25,1,20,17,9,14,10,9,28,14,16,0,8,4,7,1,12,20,0,21,18,18
20,15,4,28,14,22,16,3,10,0,13,7,19,14,8,2,6,3,0,1,19,14,24,16,5,9,28,14,26,0,8,4,7,1,23,16,24,1,10,1
3,10,1,2,17,13,16,25,9,0,13,7,11,14,8,2,14,29,3,1,19,14,24,16,5,9,28,14,26,0,8,4,7,1,23,16,3,1,10,1
3,10,2,2,17,22,12,28,10,12,22,18,16,6,27,0,27,11,5,15,22,12,3,14,21,17,12,22,20,0,8,6,7,13,23,16,24,1,10,1
3,10,4,28,14,13,8,8,21,25,17,16,12,0,2,4,27,22,8,11,14,28,24,16,5,17,26,14,20,28,25,6,24,1,27,8,13,2,2,7
3,10,4,18,14,13,8,8,21,25,17,10,19,0,2,4,27,22,8,11,14,28,24,16,5,17,26,14,26,0,8,4,7,1,27,8,13,2,2,7
3,10,1,2,17,13,16,25,9,0,13,7,11,14,8,0,27,11,5,15,22,12,24,16,5,9,26,14,20,28,25,6,24,1,23,0,3,1,10,1
25,29,2,28,27,13,16,2,10,0,13,10,0,14,8,2,14,29,3,15,19,14,27,19,21,9,28,14,26,0,8,4,7,1,12,20,0,5,10,1
3,10,1,18,14,22,21,24,10,6,4,20,19,8,28,25,6,3,0,1,19,14,9,14,10,26,28,0,16,0,23,4,18,13,12,20,0,1,10,1
3,10,2,28,14,22,16,3,10,0,13,7,19,14,8,2,6,3,0,1,11,14,24,16,5,9,28,14,3,28,25,6,24,1,23,20,0,2,2,7
3,10,4,18,14,13,8,8,21,25,17,16,12,0,2,4,27,22,8,22,14,28,24,16,5,9,28,14,26,0,8,4,7,1,23,16,24,1,10,1
3,10,1,18,14,22,21,24,10,6,4,20,0,8,15,25,6,3,0,1,15,4,27,19,21,26,26,14,20,28,25,6,24,1,12,20,3,5,11,27
20,10,2,2,17,25,21,24,23,6,4,20,19,8,28,29,16,9,25,1,20,17,9,14,10,17,26,0,16,0,25,4,18,13,12,20,0,21,18,18
20,15,4,28,14,22,16,3,10,0,13,7,19,14,8,2,16,9,25,11,19,14,9,14,10,26,28,0,16,0,23,4,18,13,12,20,0,21,18,1
25,29,2,21,15,22,21,24,23,6,4,20,19,8,28,29,6,3,0,1,19,14,9,14,10,26,28,14,20,28,7,23,16,1,27,20,0,5,11,27
20,15,4,18,14,13,16,2,9,0,13,7,0,14,15,2,14,29,3,1,19,14,24,16,5,9,28,14,26,0,25,4,7,1,23,16,24,1,10,1
20,15,4,2,17,22,12,28,10,12,22,18,16,6,27,0,27,11,5,15,22,12,3,14,21,17,12,22,20,0,8,6,7,13,12,20,0,1,10,1
3,10,4,18,14,13,21,24,23,12,4,20,0,8,15,25,6,3,0,1,19,14,1,14,21,10,6,14,26,21,19,18,11,1,27,20,0,5,18,18
3,10,1,2,17,13,16,25,9,0,13,7,11,14,8,2,14,29,3,1,19,14,24,16,5,10,6,14,26,21,19,18,11,1,27,8,13,2,2,7
20,15,4,28,14,22,16,3,10,0,13,7,19,14,8,2,6,3,0,1,19,14,24,16,5,9,28,14,20,28,25,6,24,21,13,2,4,23,18,18
3,10,4,18,14,13,8,8,21,25,17,16,12,0,2,4,27,22,8,11,14,28,24,16,5,22,6,14,20,28,7,23,16,1,27,20,0,23,18,18
3,10,4,18,14,13,8,8,21,25,17,16,12,0,2,4,27,22,8,22,14,28,3,14,21,17,26,14,20,28,25,6,24,1,12,8,3,21,18,18
25,29,2,21,15,22,4,26,26,8,15,20,1,17,25,29,16,9,25,1,15,4,27,19,21,9,28,14,26,0,8,4,7,1,13,2,4,23,18,18
3,10,4,28,27,25,21,24,23,12,4,20,0,8,28,25,14,29,3,1,19,14,24,16,5,9,28,14,3,28,25,6,24,13,12,20,0,21,18,18
3,10,1,18,14,22,21,24,10,6,4,10,0,8,28,25,16,9,25,1,20,17,9,14,10,17,26,0,16,0,23,4,18,13,12,20,0,21,18,18
25,29,2,28,17,13,16,25,9,0,13,7,11,14,8,2,14,29,3,1,19,14,24,16,5,9,28,0,3,0,25,4,18,13,25,0,25,2,2,7
25,29,2,21,15,22,4,3,10,8,15,10,0,17,25,29,16,9,25,1,15,4,27,19,21,26,26,14,20,28,18,6,24,1,12,8,3,21,18,18
3,10,4,18,14,13,21,24,23,12,4,20,0,8,28,25,6,3,0,1,19,14,24,16,5,9,28,14,20,28,25,6,24,21,13,2,4,23,10,1
20,10,1,18,14,22,21,24,10,6,4,20,0,8,28,25,6,3,0,1,15,4,27,19,21,10,6,14,20,28,25,6,24,1,23,0,3,1,10,1
3,10,2,21,15,13,21,24,23,6,4,20,0,8,15,25,14,29,3,1,11,14,24,16,5,9,28,14,26,0,8,4,7,1,23,16,24,1,10,1
25,29,2,21,15,22,4,26,26,8,15,20,1,17,25,29,16,9,25,1,15,4,3,14,21,17,28,0,16,0,25,4,18,1,23,20,0,23,2,7
3,10,4,18,14,22,4,26,26,12,15,10,0,17,25,29,16,9,25,1,15,4,27,19,21,9,28,14,26,0,8,4,7,1,23,16,24,1,10,1
3,10,1,18,14,22,21,24,10,6,4,10,0,8,28,25,6,3,0,1,19,14,9,14,10,26,28,14,20,28,7,23,16,1,27,16,24,1,10,1
3,10,2,21,15,22,4,26,26,12,15,10,0,17,25,29,16,9,25,1,15,4,27,19,21,26,28,14,26,0,8,4,7,1,12,8,3,21,18,18
3,10,2,18,14,13,8,8,21,25,17,16,12,0,2,4,27,22,8,11,14,28,24,16,5,22,6,14,20,0,8,4,7,1,23,16,24,1,10,1
20,10,2,2,17,25,21,24,23,6,4,20,19,8,28,25,27,22,8,22,15,4,27,19,21,10,6,14,20,28,18,6,24,1,12,20,0,1,10,1
3,10,2,18,14,13,16,3,9,0,13,7,19,14,15,2,14,29,3,1,19,14,24,16,5,9,28,0,16,0,25,4,18,21,12,16,3,1,10,1
3,10,2,2,17,25,21,2,23,12,4,20,19,8,28,29,16,9,25,1,20,17,9,14,10,22,6,14,16,28,7,23,16,1,27,20,0,23,10,1
25,29,2,28,27,13,16,2,10,0,13,10,0,14,8,2,14,29,3,15,19,14,3,14,21,17,28,14,20,28,25,6,24,1,27,8,13,2,2,7
